duelist_id,duelist,card_id,card,rank,rate,card_url
3,Jono,268,Sectarian of Secrets,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/268
3,Jono,420,Cyber-Stein,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/420
3,Jono,420,Cyber-Stein,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/420
3,Jono,420,Cyber-Stein,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/420
3,Jono,549,Frog The Jam,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/549
3,Jono,549,Frog The Jam,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/549
3,Jono,549,Frog The Jam,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/549
3,Jono,486,Boo Koo,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/486
3,Jono,486,Boo Koo,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/486
3,Jono,486,Boo Koo,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/486
3,Jono,611,Hiro's Shadow Scout,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/611
3,Jono,611,Hiro's Shadow Scout,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/611
3,Jono,611,Hiro's Shadow Scout,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/611
3,Jono,29,Mountain Warrior,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/29
3,Jono,104,Curtain of the Dark Ones,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/104
3,Jono,104,Curtain of the Dark Ones,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/104
3,Jono,104,Curtain of the Dark Ones,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/104
3,Jono,130,Weather Control,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/130
3,Jono,130,Weather Control,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/130
3,Jono,130,Weather Control,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/130
3,Jono,135,Fiend's Hand,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/135
3,Jono,135,Fiend's Hand,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/135
3,Jono,135,Fiend's Hand,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/135
3,Jono,185,Eyearmor,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/185
3,Jono,185,Eyearmor,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/185
3,Jono,185,Eyearmor,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/185
3,Jono,191,LaLa Li-oon,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/191
3,Jono,191,LaLa Li-oon,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/191
3,Jono,191,LaLa Li-oon,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/191
3,Jono,207,Droll Bird,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/207
3,Jono,207,Droll Bird,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/207
3,Jono,207,Droll Bird,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/207
3,Jono,210,Hinotama Soul,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/210
3,Jono,210,Hinotama Soul,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/210
3,Jono,210,Hinotama Soul,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/210
3,Jono,242,Candle of Fate,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/242
3,Jono,242,Candle of Fate,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/242
3,Jono,242,Candle of Fate,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/242
3,Jono,516,Muka Muka,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/516
3,Jono,516,Muka Muka,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/516
3,Jono,516,Muka Muka,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/516
3,Jono,598,Little Chimera,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/598
3,Jono,598,Little Chimera,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/598
3,Jono,598,Little Chimera,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/598
3,Jono,485,Korogashi,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/485
3,Jono,485,Korogashi,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/485
3,Jono,485,Korogashi,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/485
3,Jono,524,Star Boy,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/524
3,Jono,524,Star Boy,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/524
3,Jono,524,Star Boy,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/524
3,Jono,563,Wretched Ghost of the Attic,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/563
3,Jono,563,Wretched Ghost of the Attic,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/563
3,Jono,563,Wretched Ghost of the Attic,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/563
3,Jono,16,Time Wizard,S/A POW,3.13%,https://yugioh-fm-db.pages.dev/cards/16
3,Jono,16,Time Wizard,B/C/D,3.13%,https://yugioh-fm-db.pages.dev/cards/16
3,Jono,16,Time Wizard,S/A TEC,2.93%,https://yugioh-fm-db.pages.dev/cards/16
3,Jono,50,Basic Insect,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/50
3,Jono,50,Basic Insect,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/50
3,Jono,50,Basic Insect,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/50
3,Jono,105,Tomozaurus,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/105
3,Jono,105,Tomozaurus,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/105
3,Jono,105,Tomozaurus,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/105
3,Jono,137,Mystery Hand,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/137
3,Jono,137,Mystery Hand,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/137
3,Jono,137,Mystery Hand,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/137
3,Jono,152,The Melting Red Shadow,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/152
3,Jono,152,The Melting Red Shadow,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/152
3,Jono,152,The Melting Red Shadow,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/152
3,Jono,182,Masked Clown,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/182
3,Jono,182,Masked Clown,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/182
3,Jono,182,Masked Clown,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/182
3,Jono,197,Mech Mole Zombie,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/197
3,Jono,197,Mech Mole Zombie,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/197
3,Jono,197,Mech Mole Zombie,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/197
3,Jono,237,Haniwa,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/237
3,Jono,237,Haniwa,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/237
3,Jono,237,Haniwa,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/237
3,Jono,422,Jinzo #7,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/422
3,Jono,422,Jinzo #7,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/422
3,Jono,422,Jinzo #7,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/422
3,Jono,436,White Dolphin,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/436
3,Jono,436,White Dolphin,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/436
3,Jono,436,White Dolphin,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/436
3,Jono,492,Hoshiningen,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/492
3,Jono,492,Hoshiningen,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/492
3,Jono,492,Hoshiningen,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/492
3,Jono,589,Tentacle Plant,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/589
3,Jono,589,Tentacle Plant,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/589
3,Jono,589,Tentacle Plant,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/589
3,Jono,444,Turu-Purun,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/444
3,Jono,444,Turu-Purun,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/444
3,Jono,444,Turu-Purun,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/444
3,Jono,501,Man-eater Bug,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/501
3,Jono,501,Man-eater Bug,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/501
3,Jono,501,Man-eater Bug,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/501
3,Jono,202,Air Marmot of Nefariousness,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/202
3,Jono,202,Air Marmot of Nefariousness,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/202
3,Jono,202,Air Marmot of Nefariousness,S/A TEC,1.95%,https://yugioh-fm-db.pages.dev/cards/202
3,Jono,410,Mechanical Spider,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/410
3,Jono,410,Mechanical Spider,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/410
3,Jono,410,Mechanical Spider,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/410
3,Jono,488,Rainbow Flower,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/488
3,Jono,488,Rainbow Flower,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/488
3,Jono,488,Rainbow Flower,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/488
3,Jono,558,Pot the Trick,S/A POW,2.15%,https://yugioh-fm-db.pages.dev/cards/558
3,Jono,558,Pot the Trick,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/558
3,Jono,558,Pot the Trick,S/A TEC,2.05%,https://yugioh-fm-db.pages.dev/cards/558
3,Jono,20,Left Arm of the Forbidden One,S/A POW,0.29%,https://yugioh-fm-db.pages.dev/cards/20
3,Jono,20,Left Arm of the Forbidden One,B/C/D,0.29%,https://yugioh-fm-db.pages.dev/cards/20
3,Jono,20,Left Arm of the Forbidden One,S/A TEC,0.20%,https://yugioh-fm-db.pages.dev/cards/20
3,Jono,301,Legendary Sword,B/C/D,0.78%,https://yugioh-fm-db.pages.dev/cards/301
3,Jono,301,Legendary Sword,S/A TEC,0.78%,https://yugioh-fm-db.pages.dev/cards/301
3,Jono,302,Sword of Dark Destruction,B/C/D,0.78%,https://yugioh-fm-db.pages.dev/cards/302
3,Jono,302,Sword of Dark Destruction,S/A TEC,0.78%,https://yugioh-fm-db.pages.dev/cards/302
3,Jono,310,Vile Germs,S/A TEC,0.78%,https://yugioh-fm-db.pages.dev/cards/310
3,Jono,311,Black Pendant,S/A TEC,0.78%,https://yugioh-fm-db.pages.dev/cards/311
3,Jono,333,Sogen,S/A POW,1.22%,https://yugioh-fm-db.pages.dev/cards/333
3,Jono,333,Sogen,B/C/D,1.76%,https://yugioh-fm-db.pages.dev/cards/333
3,Jono,333,Sogen,S/A TEC,1.76%,https://yugioh-fm-db.pages.dev/cards/333
3,Jono,336,Dark Hole,S/A TEC,0.78%,https://yugioh-fm-db.pages.dev/cards/336
3,Jono,343,Sparks,B/C/D,0.78%,https://yugioh-fm-db.pages.dev/cards/343
3,Jono,343,Sparks,S/A TEC,0.78%,https://yugioh-fm-db.pages.dev/cards/343
3,Jono,344,Hinotama,S/A TEC,0.88%,https://yugioh-fm-db.pages.dev/cards/344
3,Jono,651,Kunai with Chain,S/A POW,1.61%,https://yugioh-fm-db.pages.dev/cards/651
3,Jono,651,Kunai with Chain,B/C/D,1.66%,https://yugioh-fm-db.pages.dev/cards/651
3,Jono,651,Kunai with Chain,S/A TEC,1.71%,https://yugioh-fm-db.pages.dev/cards/651
3,Jono,654,Salamandra,S/A TEC,1.71%,https://yugioh-fm-db.pages.dev/cards/654
3,Jono,677,Hamburger Recipe,B/C/D,0.88%,https://yugioh-fm-db.pages.dev/cards/677
3,Jono,677,Hamburger Recipe,S/A TEC,0.78%,https://yugioh-fm-db.pages.dev/cards/677
3,Jono,679,Novox's Prayer,S/A TEC,0.78%,https://yugioh-fm-db.pages.dev/cards/679
3,Jono,681,House of Adhesive Tape,S/A POW,0.78%,https://yugioh-fm-db.pages.dev/cards/681
3,Jono,681,House of Adhesive Tape,B/C/D,0.88%,https://yugioh-fm-db.pages.dev/cards/681
3,Jono,681,House of Adhesive Tape,S/A TEC,0.78%,https://yugioh-fm-db.pages.dev/cards/681
3,Jono,683,Bear Trap,S/A TEC,0.78%,https://yugioh-fm-db.pages.dev/cards/683
3,Jono,690,Fake Trap,B/C/D,0.88%,https://yugioh-fm-db.pages.dev/cards/690
3,Jono,690,Fake Trap,S/A TEC,0.78%,https://yugioh-fm-db.pages.dev/cards/690
3,Jono,4,Baby Dragon,,0.10%,https://yugioh-fm-db.pages.dev/cards/4
3,Jono,100,Battle Warrior,,0.10%,https://yugioh-fm-db.pages.dev/cards/100
3,Jono,29,Mountain Warrior,,0.10%,https://yugioh-fm-db.pages.dev/cards/29
3,Jono,9,Shadow Specter,,5.86%,https://yugioh-fm-db.pages.dev/cards/9
3,Jono,16,Time Wizard,,0.10%,https://yugioh-fm-db.pages.dev/cards/16
3,Jono,167,Ancient Jar,,3.52%,https://yugioh-fm-db.pages.dev/cards/167
3,Jono,192,Key Mace,,5.86%,https://yugioh-fm-db.pages.dev/cards/192
3,Jono,289,Change Slime,,5.86%,https://yugioh-fm-db.pages.dev/cards/289
3,Jono,387,Mystic Lamp,,5.86%,https://yugioh-fm-db.pages.dev/cards/387
3,Jono,504,Fungi of the Musk,,5.86%,https://yugioh-fm-db.pages.dev/cards/504
3,Jono,548,Bone Mouse,,5.86%,https://yugioh-fm-db.pages.dev/cards/548
3,Jono,558,Pot the Trick,,3.52%,https://yugioh-fm-db.pages.dev/cards/558
3,Jono,547,Griggle,,5.86%,https://yugioh-fm-db.pages.dev/cards/547
3,Jono,635,Queen's Double,,5.86%,https://yugioh-fm-db.pages.dev/cards/635
3,Jono,123,Dark Plant,,5.86%,https://yugioh-fm-db.pages.dev/cards/123
3,Jono,397,Leghul,,5.86%,https://yugioh-fm-db.pages.dev/cards/397
3,Jono,411,Bat,,5.86%,https://yugioh-fm-db.pages.dev/cards/411
3,Jono,428,Magician of Faith,,5.86%,https://yugioh-fm-db.pages.dev/cards/428
3,Jono,469,Armed Ninja,,3.52%,https://yugioh-fm-db.pages.dev/cards/469
3,Jono,484,Ameba,,5.86%,https://yugioh-fm-db.pages.dev/cards/484
3,Jono,402,Monster Eye,,3.52%,https://yugioh-fm-db.pages.dev/cards/402
3,Jono,339,Red Medicine,,3.52%,https://yugioh-fm-db.pages.dev/cards/339
3,Jono,344,Hinotama,,5.86%,https://yugioh-fm-db.pages.dev/cards/344
1,Simon Muran,10,Blackland Fire Dragon,S/A POW,1.46%,https://yugioh-fm-db.pages.dev/cards/10
1,Simon Muran,41,Celtic Guardian,S/A POW,1.32%,https://yugioh-fm-db.pages.dev/cards/41
1,Simon Muran,25,Horn Imp,S/A POW,1.32%,https://yugioh-fm-db.pages.dev/cards/25
1,Simon Muran,30,Zombie Warrior,S/A POW,1.32%,https://yugioh-fm-db.pages.dev/cards/30
1,Simon Muran,46,Griffore,S/A POW,1.32%,https://yugioh-fm-db.pages.dev/cards/46
1,Simon Muran,47,Torike,S/A POW,1.32%,https://yugioh-fm-db.pages.dev/cards/47
1,Simon Muran,47,Torike,B/C/D,1.42%,https://yugioh-fm-db.pages.dev/cards/47
1,Simon Muran,47,Torike,S/A TEC,1.32%,https://yugioh-fm-db.pages.dev/cards/47
1,Simon Muran,59,Mammoth Graveyard,S/A POW,1.32%,https://yugioh-fm-db.pages.dev/cards/59
1,Simon Muran,65,Silver Fang,S/A POW,1.32%,https://yugioh-fm-db.pages.dev/cards/65
1,Simon Muran,48,Sangan,S/A POW,1.32%,https://yugioh-fm-db.pages.dev/cards/48
1,Simon Muran,48,Sangan,B/C/D,1.42%,https://yugioh-fm-db.pages.dev/cards/48
1,Simon Muran,48,Sangan,S/A TEC,1.32%,https://yugioh-fm-db.pages.dev/cards/48
1,Simon Muran,102,Mask of Darkness,B/C/D,0.68%,https://yugioh-fm-db.pages.dev/cards/102
1,Simon Muran,102,Mask of Darkness,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/102
1,Simon Muran,2,Mystical Elf,S/A POW,1.32%,https://yugioh-fm-db.pages.dev/cards/2
1,Simon Muran,238,Yashinoki,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/238
1,Simon Muran,238,Yashinoki,B/C/D,0.68%,https://yugioh-fm-db.pages.dev/cards/238
1,Simon Muran,238,Yashinoki,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/238
1,Simon Muran,381,Toon Alligator,S/A POW,0.10%,https://yugioh-fm-db.pages.dev/cards/381
1,Simon Muran,130,Weather Control,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/130
1,Simon Muran,130,Weather Control,B/C/D,2.78%,https://yugioh-fm-db.pages.dev/cards/130
1,Simon Muran,130,Weather Control,S/A TEC,2.59%,https://yugioh-fm-db.pages.dev/cards/130
1,Simon Muran,516,Muka Muka,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/516
1,Simon Muran,516,Muka Muka,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/516
1,Simon Muran,516,Muka Muka,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/516
1,Simon Muran,485,Korogashi,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/485
1,Simon Muran,485,Korogashi,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/485
1,Simon Muran,485,Korogashi,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/485
1,Simon Muran,563,Wretched Ghost of the Attic,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/563
1,Simon Muran,563,Wretched Ghost of the Attic,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/563
1,Simon Muran,563,Wretched Ghost of the Attic,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/563
1,Simon Muran,9,Shadow Specter,S/A POW,4.39%,https://yugioh-fm-db.pages.dev/cards/9
1,Simon Muran,9,Shadow Specter,B/C/D,4.79%,https://yugioh-fm-db.pages.dev/cards/9
1,Simon Muran,9,Shadow Specter,S/A TEC,4.49%,https://yugioh-fm-db.pages.dev/cards/9
1,Simon Muran,16,Time Wizard,S/A POW,2.93%,https://yugioh-fm-db.pages.dev/cards/16
1,Simon Muran,16,Time Wizard,B/C/D,2.78%,https://yugioh-fm-db.pages.dev/cards/16
1,Simon Muran,16,Time Wizard,S/A TEC,2.64%,https://yugioh-fm-db.pages.dev/cards/16
1,Simon Muran,105,Tomozaurus,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/105
1,Simon Muran,105,Tomozaurus,B/C/D,2.78%,https://yugioh-fm-db.pages.dev/cards/105
1,Simon Muran,105,Tomozaurus,S/A TEC,2.59%,https://yugioh-fm-db.pages.dev/cards/105
1,Simon Muran,137,Mystery Hand,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/137
1,Simon Muran,137,Mystery Hand,B/C/D,2.78%,https://yugioh-fm-db.pages.dev/cards/137
1,Simon Muran,137,Mystery Hand,S/A TEC,2.59%,https://yugioh-fm-db.pages.dev/cards/137
1,Simon Muran,197,Mech Mole Zombie,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/197
1,Simon Muran,197,Mech Mole Zombie,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/197
1,Simon Muran,197,Mech Mole Zombie,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/197
1,Simon Muran,237,Haniwa,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/237
1,Simon Muran,237,Haniwa,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/237
1,Simon Muran,237,Haniwa,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/237
1,Simon Muran,422,Jinzo #7,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/422
1,Simon Muran,422,Jinzo #7,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/422
1,Simon Muran,422,Jinzo #7,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/422
1,Simon Muran,436,White Dolphin,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/436
1,Simon Muran,436,White Dolphin,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/436
1,Simon Muran,436,White Dolphin,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/436
1,Simon Muran,444,Turu-Purun,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/444
1,Simon Muran,444,Turu-Purun,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/444
1,Simon Muran,444,Turu-Purun,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/444
1,Simon Muran,167,Ancient Jar,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/167
1,Simon Muran,167,Ancient Jar,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/167
1,Simon Muran,167,Ancient Jar,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/167
1,Simon Muran,192,Key Mace,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/192
1,Simon Muran,192,Key Mace,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/192
1,Simon Muran,192,Key Mace,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/192
1,Simon Muran,202,Air Marmot of Nefariousness,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/202
1,Simon Muran,202,Air Marmot of Nefariousness,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/202
1,Simon Muran,202,Air Marmot of Nefariousness,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/202
1,Simon Muran,289,Change Slime,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/289
1,Simon Muran,289,Change Slime,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/289
1,Simon Muran,289,Change Slime,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/289
1,Simon Muran,387,Mystic Lamp,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/387
1,Simon Muran,387,Mystic Lamp,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/387
1,Simon Muran,387,Mystic Lamp,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/387
1,Simon Muran,410,Mechanical Spider,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/410
1,Simon Muran,410,Mechanical Spider,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/410
1,Simon Muran,410,Mechanical Spider,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/410
1,Simon Muran,488,Rainbow Flower,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/488
1,Simon Muran,488,Rainbow Flower,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/488
1,Simon Muran,488,Rainbow Flower,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/488
1,Simon Muran,504,Fungi of the Musk,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/504
1,Simon Muran,504,Fungi of the Musk,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/504
1,Simon Muran,504,Fungi of the Musk,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/504
1,Simon Muran,548,Bone Mouse,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/548
1,Simon Muran,548,Bone Mouse,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/548
1,Simon Muran,548,Bone Mouse,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/548
1,Simon Muran,558,Pot the Trick,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/558
1,Simon Muran,558,Pot the Trick,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/558
1,Simon Muran,558,Pot the Trick,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/558
1,Simon Muran,547,Griggle,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/547
1,Simon Muran,547,Griggle,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/547
1,Simon Muran,547,Griggle,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/547
1,Simon Muran,635,Queen's Double,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/635
1,Simon Muran,635,Queen's Double,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/635
1,Simon Muran,635,Queen's Double,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/635
1,Simon Muran,24,Skull Servant,S/A POW,1.32%,https://yugioh-fm-db.pages.dev/cards/24
1,Simon Muran,24,Skull Servant,B/C/D,1.42%,https://yugioh-fm-db.pages.dev/cards/24
1,Simon Muran,24,Skull Servant,S/A TEC,1.32%,https://yugioh-fm-db.pages.dev/cards/24
1,Simon Muran,58,Kuriboh,S/A POW,1.46%,https://yugioh-fm-db.pages.dev/cards/58
1,Simon Muran,58,Kuriboh,B/C/D,1.46%,https://yugioh-fm-db.pages.dev/cards/58
1,Simon Muran,58,Kuriboh,S/A TEC,1.32%,https://yugioh-fm-db.pages.dev/cards/58
1,Simon Muran,123,Dark Plant,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/123
1,Simon Muran,123,Dark Plant,B/C/D,2.78%,https://yugioh-fm-db.pages.dev/cards/123
1,Simon Muran,123,Dark Plant,S/A TEC,2.59%,https://yugioh-fm-db.pages.dev/cards/123
1,Simon Muran,397,Leghul,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/397
1,Simon Muran,397,Leghul,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/397
1,Simon Muran,397,Leghul,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/397
1,Simon Muran,411,Bat,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/411
1,Simon Muran,411,Bat,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/411
1,Simon Muran,411,Bat,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/411
1,Simon Muran,469,Armed Ninja,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/469
1,Simon Muran,469,Armed Ninja,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/469
1,Simon Muran,469,Armed Ninja,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/469
