duelist_id,duelist,position,card_id,card,rate,card_url
6,Villager3,22,361,Flying Penguin,0.05%,https://yugioh-fm-db.pages.dev/cards/361
6,Villager3,23,450,Kappa Avenger,0.10%,https://yugioh-fm-db.pages.dev/cards/450
6,Villager3,24,457,Stone Ghost,0.05%,https://yugioh-fm-db.pages.dev/cards/457
6,Villager3,25,431,Ice Water,0.29%,https://yugioh-fm-db.pages.dev/cards/431
6,Villager3,26,634,Night Lizard,0.05%,https://yugioh-fm-db.pages.dev/cards/634
6,Villager3,27,133,Charubin the Fire Knight,0.88%,https://yugioh-fm-db.pages.dev/cards/133
6,Villager3,28,138,Dragon Statue,0.49%,https://yugioh-fm-db.pages.dev/cards/138
6,Villager3,29,252,Nekogal #1,0.39%,https://yugioh-fm-db.pages.dev/cards/252
6,Villager3,30,269,Versago the Destroyer,0.39%,https://yugioh-fm-db.pages.dev/cards/269
6,Villager3,31,283,Holograh,0.98%,https://yugioh-fm-db.pages.dev/cards/283
6,Villager3,32,359,Three-legged Zombies,1.86%,https://yugioh-fm-db.pages.dev/cards/359
6,Villager3,33,432,Waterdragon Fairy,2.25%,https://yugioh-fm-db.pages.dev/cards/432
6,Villager3,34,461,Bolt Penguin,1.86%,https://yugioh-fm-db.pages.dev/cards/461
6,Villager3,35,474,Sea Kamen,0.05%,https://yugioh-fm-db.pages.dev/cards/474
6,Villager3,36,489,Barrel Lily,0.78%,https://yugioh-fm-db.pages.dev/cards/489
6,Villager3,37,539,Corroding Shark,2.25%,https://yugioh-fm-db.pages.dev/cards/539
6,Villager3,38,573,Little D,0.98%,https://yugioh-fm-db.pages.dev/cards/573
6,Villager3,39,580,Patrol Robo,0.39%,https://yugioh-fm-db.pages.dev/cards/580
6,Villager3,40,612,Lady of Faith,0.78%,https://yugioh-fm-db.pages.dev/cards/612
6,Villager3,41,446,Aqua Snake,1.46%,https://yugioh-fm-db.pages.dev/cards/446
6,Villager3,42,45,Oscillo Hero #2,0.20%,https://yugioh-fm-db.pages.dev/cards/45
6,Villager3,43,48,Sangan,0.49%,https://yugioh-fm-db.pages.dev/cards/48
6,Villager3,44,114,White Magical Hat,0.88%,https://yugioh-fm-db.pages.dev/cards/114
6,Villager3,45,118,Supporter in the Shadows,0.49%,https://yugioh-fm-db.pages.dev/cards/118
6,Villager3,46,140,Toad Master,0.98%,https://yugioh-fm-db.pages.dev/cards/140
6,Villager3,47,175,Ancient Brain,0.88%,https://yugioh-fm-db.pages.dev/cards/175
6,Villager3,48,178,Claw Reacher,0.98%,https://yugioh-fm-db.pages.dev/cards/178
6,Villager3,49,181,Dark Shade,0.49%,https://yugioh-fm-db.pages.dev/cards/181
6,Villager3,50,190,Akakieisu,0.98%,https://yugioh-fm-db.pages.dev/cards/190
6,Villager3,51,196,Arma Knight,0.05%,https://yugioh-fm-db.pages.dev/cards/196
6,Villager3,52,215,Flame Ghost,2.25%,https://yugioh-fm-db.pages.dev/cards/215
6,Villager3,53,228,Wood Remains,1.86%,https://yugioh-fm-db.pages.dev/cards/228
6,Villager3,54,258,Beastking of the Swamps,0.10%,https://yugioh-fm-db.pages.dev/cards/258
6,Villager3,55,270,Wetha,1.86%,https://yugioh-fm-db.pages.dev/cards/270
6,Villager3,56,276,Ray & Temperature,0.39%,https://yugioh-fm-db.pages.dev/cards/276
6,Villager3,57,279,King Fog,0.78%,https://yugioh-fm-db.pages.dev/cards/279
6,Villager3,58,455,Barrel Rock,0.05%,https://yugioh-fm-db.pages.dev/cards/455
6,Villager3,59,478,Insect Soldiers of the Sky,0.98%,https://yugioh-fm-db.pages.dev/cards/478
6,Villager3,60,568,Anthrosaurus,0.78%,https://yugioh-fm-db.pages.dev/cards/568
6,Villager3,61,429,Goddess of Whim,0.59%,https://yugioh-fm-db.pages.dev/cards/429
6,Villager3,62,477,Alinsection,0.59%,https://yugioh-fm-db.pages.dev/cards/477
6,Villager3,63,530,Eldeen,0.59%,https://yugioh-fm-db.pages.dev/cards/530
6,Villager3,64,583,Weather Report,0.05%,https://yugioh-fm-db.pages.dev/cards/583
6,Villager3,65,605,Liquid Beast,2.15%,https://yugioh-fm-db.pages.dev/cards/605
6,Villager3,66,116,Nightmare Scorpion,0.88%,https://yugioh-fm-db.pages.dev/cards/116
6,Villager3,67,139,Blue-eyed Silver Zombie,0.98%,https://yugioh-fm-db.pages.dev/cards/139
6,Villager3,68,142,Flame Manipulator,0.88%,https://yugioh-fm-db.pages.dev/cards/142
6,Villager3,69,146,Temple of Skulls,0.05%,https://yugioh-fm-db.pages.dev/cards/146
6,Villager3,70,153,Dokuroizo the Grim Reaper,0.20%,https://yugioh-fm-db.pages.dev/cards/153
6,Villager3,71,189,Fusionist,0.49%,https://yugioh-fm-db.pages.dev/cards/189
6,Villager3,72,199,Penguin Knight,1.86%,https://yugioh-fm-db.pages.dev/cards/199
6,Villager3,73,205,Dorover,1.86%,https://yugioh-fm-db.pages.dev/cards/205
6,Villager3,74,206,Twin Long Rods #1,0.98%,https://yugioh-fm-db.pages.dev/cards/206
6,Villager3,75,218,Two-mouth Darkruler,0.39%,https://yugioh-fm-db.pages.dev/cards/218
6,Villager3,76,226,Skull Stalker,0.78%,https://yugioh-fm-db.pages.dev/cards/226
6,Villager3,77,239,Vishwar Randi,0.39%,https://yugioh-fm-db.pages.dev/cards/239
6,Villager3,78,243,Water Element,0.98%,https://yugioh-fm-db.pages.dev/cards/243
6,Villager3,79,244,Dissolverock,1.86%,https://yugioh-fm-db.pages.dev/cards/244
6,Villager3,80,247,Root Water,0.78%,https://yugioh-fm-db.pages.dev/cards/247
6,Villager3,81,266,Princess of Tsurugi,0.39%,https://yugioh-fm-db.pages.dev/cards/266
6,Villager3,82,298,Wicked Dragon with the Ersatz Head,0.98%,https://yugioh-fm-db.pages.dev/cards/298
6,Villager3,83,538,Niwatori,0.78%,https://yugioh-fm-db.pages.dev/cards/538
6,Villager3,84,569,Drooling Lizard,0.78%,https://yugioh-fm-db.pages.dev/cards/569
6,Villager3,85,588,Living Vase,0.39%,https://yugioh-fm-db.pages.dev/cards/588
6,Villager3,86,640,Acid Crawler,0.39%,https://yugioh-fm-db.pages.dev/cards/640
6,Villager3,87,481,Burglar,0.59%,https://yugioh-fm-db.pages.dev/cards/481
6,Villager3,88,534,Minar,0.39%,https://yugioh-fm-db.pages.dev/cards/534
6,Villager3,89,592,Muse-A,0.78%,https://yugioh-fm-db.pages.dev/cards/592
6,Villager3,90,606,Twin Long Rods #2,0.29%,https://yugioh-fm-db.pages.dev/cards/606
6,Villager3,91,610,Electric Lizard,1.46%,https://yugioh-fm-db.pages.dev/cards/610
6,Villager3,92,615,Armored Starfish,0.05%,https://yugioh-fm-db.pages.dev/cards/615
6,Villager3,93,28,Rock Ogre Grotto #1,0.98%,https://yugioh-fm-db.pages.dev/cards/28
6,Villager3,94,113,Dark Gray,0.88%,https://yugioh-fm-db.pages.dev/cards/113
6,Villager3,95,143,Necrolancer the Timelord,0.88%,https://yugioh-fm-db.pages.dev/cards/143
6,Villager3,96,155,Larvas,0.98%,https://yugioh-fm-db.pages.dev/cards/155
6,Villager3,97,177,Monsturtle,1.95%,https://yugioh-fm-db.pages.dev/cards/177
6,Villager3,98,180,Arlownay,0.98%,https://yugioh-fm-db.pages.dev/cards/180
6,Villager3,99,188,Synchar,0.88%,https://yugioh-fm-db.pages.dev/cards/188
6,Villager3,100,231,Wood Clown,0.39%,https://yugioh-fm-db.pages.dev/cards/231
6,Villager3,101,250,Hyo,0.39%,https://yugioh-fm-db.pages.dev/cards/250
6,Villager3,102,253,Angelwitch,0.98%,https://yugioh-fm-db.pages.dev/cards/253
6,Villager3,103,257,Stone Armadiller,0.98%,https://yugioh-fm-db.pages.dev/cards/257
6,Villager3,104,265,The Furious Sea King,0.10%,https://yugioh-fm-db.pages.dev/cards/265
6,Villager3,105,282,Mystical Sheep #2,0.98%,https://yugioh-fm-db.pages.dev/cards/282
6,Villager3,106,300,Kurama,0.39%,https://yugioh-fm-db.pages.dev/cards/300
6,Villager3,107,417,Blast Juggler,0.78%,https://yugioh-fm-db.pages.dev/cards/417
6,Villager3,108,463,Electric Snake,1.86%,https://yugioh-fm-db.pages.dev/cards/463
6,Villager3,109,479,Cockroach Knight,0.78%,https://yugioh-fm-db.pages.dev/cards/479
6,Villager3,110,505,Prisman,2.25%,https://yugioh-fm-db.pages.dev/cards/505
6,Villager3,111,556,The Wandering Doomed,0.05%,https://yugioh-fm-db.pages.dev/cards/556
6,Villager3,112,585,Mechanical Snail,0.98%,https://yugioh-fm-db.pages.dev/cards/585
6,Villager3,113,590,Beaked Snake,0.78%,https://yugioh-fm-db.pages.dev/cards/590
6,Villager3,114,260,Lunar Queen Elzaim,0.78%,https://yugioh-fm-db.pages.dev/cards/260
6,Villager3,115,537,Mega Thunderball,0.05%,https://yugioh-fm-db.pages.dev/cards/537
6,Villager3,116,602,Penguin Soldier,0.05%,https://yugioh-fm-db.pages.dev/cards/602
6,Villager3,117,100,Battle Warrior,0.88%,https://yugioh-fm-db.pages.dev/cards/100
6,Villager3,118,108,Graveyard and the Hand of Invitation,0.98%,https://yugioh-fm-db.pages.dev/cards/108
6,Villager3,119,141,Spiked Snail,0.49%,https://yugioh-fm-db.pages.dev/cards/141
6,Villager3,120,144,Djinn the Watcher of the Wind,0.49%,https://yugioh-fm-db.pages.dev/cards/144
6,Villager3,121,154,Fire Reaper,0.05%,https://yugioh-fm-db.pages.dev/cards/154
6,Villager3,122,172,Armaill,0.49%,https://yugioh-fm-db.pages.dev/cards/172
6,Villager3,123,211,Kaminarikozou,0.05%,https://yugioh-fm-db.pages.dev/cards/211
6,Villager3,124,263,Rock Ogre Grotto #2,0.10%,https://yugioh-fm-db.pages.dev/cards/263
6,Villager3,125,296,One-eyed Shield Dragon,0.39%,https://yugioh-fm-db.pages.dev/cards/296
6,Villager3,126,503,Turtle Raccoon,0.98%,https://yugioh-fm-db.pages.dev/cards/503
6,Villager3,127,549,Frog The Jam,0.05%,https://yugioh-fm-db.pages.dev/cards/549
6,Villager3,128,591,Morphing Jar,0.05%,https://yugioh-fm-db.pages.dev/cards/591
6,Villager3,129,451,Kanikabuto,0.29%,https://yugioh-fm-db.pages.dev/cards/451
6,Villager3,130,29,Mountain Warrior,0.49%,https://yugioh-fm-db.pages.dev/cards/29
6,Villager3,131,135,Fiend's Hand,0.05%,https://yugioh-fm-db.pages.dev/cards/135
6,Villager3,132,173,Dark Prisoner,0.49%,https://yugioh-fm-db.pages.dev/cards/173
6,Villager3,133,191,LaLa Li-oon,0.05%,https://yugioh-fm-db.pages.dev/cards/191
6,Villager3,134,203,Phantom Ghost,0.05%,https://yugioh-fm-db.pages.dev/cards/203
6,Villager3,135,227,Hitodenchak,0.05%,https://yugioh-fm-db.pages.dev/cards/227
6,Villager3,136,288,Dark Artist,0.39%,https://yugioh-fm-db.pages.dev/cards/288
6,Villager3,137,295,Bio Plant,0.78%,https://yugioh-fm-db.pages.dev/cards/295
6,Villager3,138,452,Zarigun,0.05%,https://yugioh-fm-db.pages.dev/cards/452
6,Villager3,139,516,Muka Muka,0.05%,https://yugioh-fm-db.pages.dev/cards/516
6,Villager3,140,524,Star Boy,0.05%,https://yugioh-fm-db.pages.dev/cards/524
6,Villager3,141,9,Shadow Specter,0.05%,https://yugioh-fm-db.pages.dev/cards/9
6,Villager3,142,152,The Melting Red Shadow,0.05%,https://yugioh-fm-db.pages.dev/cards/152
6,Villager3,143,197,Mech Mole Zombie,0.05%,https://yugioh-fm-db.pages.dev/cards/197
6,Villager3,144,224,Trap Master,0.39%,https://yugioh-fm-db.pages.dev/cards/224
6,Villager3,145,237,Haniwa,0.05%,https://yugioh-fm-db.pages.dev/cards/237
6,Villager3,146,264,Wing Egg Elf,0.98%,https://yugioh-fm-db.pages.dev/cards/264
6,Villager3,147,422,Jinzo #7,0.10%,https://yugioh-fm-db.pages.dev/cards/422
6,Villager3,148,444,Turu-Purun,0.05%,https://yugioh-fm-db.pages.dev/cards/444
6,Villager3,149,167,Ancient Jar,0.05%,https://yugioh-fm-db.pages.dev/cards/167
6,Villager3,150,289,Change Slime,0.05%,https://yugioh-fm-db.pages.dev/cards/289
6,Villager3,151,292,Psychic Kappa,0.05%,https://yugioh-fm-db.pages.dev/cards/292
6,Villager3,152,387,Mystic Lamp,0.10%,https://yugioh-fm-db.pages.dev/cards/387
6,Villager3,153,410,Mechanical Spider,0.10%,https://yugioh-fm-db.pages.dev/cards/410
6,Villager3,154,548,Bone Mouse,0.05%,https://yugioh-fm-db.pages.dev/cards/548
6,Villager3,155,558,Pot the Trick,0.05%,https://yugioh-fm-db.pages.dev/cards/558
6,Villager3,156,24,Skull Servant,0.05%,https://yugioh-fm-db.pages.dev/cards/24
6,Villager3,157,277,Gorgon Egg,0.39%,https://yugioh-fm-db.pages.dev/cards/277
6,Villager3,158,395,Dancing Elf,0.10%,https://yugioh-fm-db.pages.dev/cards/395
6,Villager3,159,397,Leghul,0.10%,https://yugioh-fm-db.pages.dev/cards/397
6,Villager3,160,398,Ooguchi,0.05%,https://yugioh-fm-db.pages.dev/cards/398
6,Villager3,161,411,Bat,0.10%,https://yugioh-fm-db.pages.dev/cards/411
6,Villager3,162,484,Ameba,0.05%,https://yugioh-fm-db.pages.dev/cards/484
6,Villager3,163,393,Zone Eater,0.05%,https://yugioh-fm-db.pages.dev/cards/393
6,Villager3,164,394,Steel Scorpion,0.10%,https://yugioh-fm-db.pages.dev/cards/394
6,Villager3,165,399,Swordsman from a Foreign Land,0.10%,https://yugioh-fm-db.pages.dev/cards/399
6,Villager3,166,402,Monster Eye,0.10%,https://yugioh-fm-db.pages.dev/cards/402
6,Villager3,167,40,Dragon Piper,0.49%,https://yugioh-fm-db.pages.dev/cards/40
6,Villager3,168,339,Red Medicine,3.13%,https://yugioh-fm-db.pages.dev/cards/339
6,Villager3,169,345,Final Flame,1.56%,https://yugioh-fm-db.pages.dev/cards/345
5,Villager2,1,367,Jirai Gumo,0.05%,https://yugioh-fm-db.pages.dev/cards/367
5,Villager2,2,97,Dragon Zombie,2.15%,https://yugioh-fm-db.pages.dev/cards/97
5,Villager2,3,599,Violent Rain,0.05%,https://yugioh-fm-db.pages.dev/cards/599
5,Villager2,4,96,Armored Zombie,1.76%,https://yugioh-fm-db.pages.dev/cards/96
5,Villager2,5,647,Hyosube,0.05%,https://yugioh-fm-db.pages.dev/cards/647
5,Villager2,6,430,Water Magician,0.05%,https://yugioh-fm-db.pages.dev/cards/430
5,Villager2,7,98,Clown Zombie,0.20%,https://yugioh-fm-db.pages.dev/cards/98
5,Villager2,8,550,Behegon,0.05%,https://yugioh-fm-db.pages.dev/cards/550
5,Villager2,9,445,Guardian of the Sea,0.05%,https://yugioh-fm-db.pages.dev/cards/445
5,Villager2,10,646,Gruesome Goo,0.05%,https://yugioh-fm-db.pages.dev/cards/646
5,Villager2,11,435,Water Girl,0.05%,https://yugioh-fm-db.pages.dev/cards/435
5,Villager2,12,30,Zombie Warrior,0.05%,https://yugioh-fm-db.pages.dev/cards/30
5,Villager2,13,47,Torike,0.49%,https://yugioh-fm-db.pages.dev/cards/47
5,Villager2,14,132,The 13th Grave,0.05%,https://yugioh-fm-db.pages.dev/cards/132
5,Villager2,15,241,Dark Assailant,0.05%,https://yugioh-fm-db.pages.dev/cards/241
5,Villager2,16,361,Flying Penguin,0.05%,https://yugioh-fm-db.pages.dev/cards/361
5,Villager2,17,450,Kappa Avenger,0.05%,https://yugioh-fm-db.pages.dev/cards/450
5,Villager2,18,457,Stone Ghost,0.05%,https://yugioh-fm-db.pages.dev/cards/457
5,Villager2,19,431,Ice Water,0.05%,https://yugioh-fm-db.pages.dev/cards/431
5,Villager2,20,634,Night Lizard,0.05%,https://yugioh-fm-db.pages.dev/cards/634
5,Villager2,21,283,Holograh,0.39%,https://yugioh-fm-db.pages.dev/cards/283
5,Villager2,22,359,Three-legged Zombies,0.15%,https://yugioh-fm-db.pages.dev/cards/359
5,Villager2,23,432,Waterdragon Fairy,0.93%,https://yugioh-fm-db.pages.dev/cards/432
5,Villager2,24,461,Bolt Penguin,0.15%,https://yugioh-fm-db.pages.dev/cards/461
5,Villager2,25,474,Sea Kamen,0.05%,https://yugioh-fm-db.pages.dev/cards/474
5,Villager2,26,489,Barrel Lily,0.78%,https://yugioh-fm-db.pages.dev/cards/489
5,Villager2,27,539,Corroding Shark,0.93%,https://yugioh-fm-db.pages.dev/cards/539
5,Villager2,28,573,Little D,0.44%,https://yugioh-fm-db.pages.dev/cards/573
5,Villager2,29,446,Aqua Snake,0.05%,https://yugioh-fm-db.pages.dev/cards/446
5,Villager2,30,5,Ryu-kishin,0.78%,https://yugioh-fm-db.pages.dev/cards/5
5,Villager2,31,45,Oscillo Hero #2,1.76%,https://yugioh-fm-db.pages.dev/cards/45
5,Villager2,32,48,Sangan,0.98%,https://yugioh-fm-db.pages.dev/cards/48
5,Villager2,33,114,White Magical Hat,0.78%,https://yugioh-fm-db.pages.dev/cards/114
5,Villager2,34,140,Toad Master,0.05%,https://yugioh-fm-db.pages.dev/cards/140
5,Villager2,35,160,M-warrior #1,0.78%,https://yugioh-fm-db.pages.dev/cards/160
5,Villager2,36,175,Ancient Brain,0.78%,https://yugioh-fm-db.pages.dev/cards/175
5,Villager2,37,178,Claw Reacher,0.49%,https://yugioh-fm-db.pages.dev/cards/178
5,Villager2,38,190,Akakieisu,0.49%,https://yugioh-fm-db.pages.dev/cards/190
5,Villager2,39,196,Arma Knight,0.05%,https://yugioh-fm-db.pages.dev/cards/196
5,Villager2,40,215,Flame Ghost,0.78%,https://yugioh-fm-db.pages.dev/cards/215
5,Villager2,41,228,Wood Remains,0.10%,https://yugioh-fm-db.pages.dev/cards/228
5,Villager2,42,258,Beastking of the Swamps,0.05%,https://yugioh-fm-db.pages.dev/cards/258
5,Villager2,43,267,Unknown Warrior of Fiend,0.78%,https://yugioh-fm-db.pages.dev/cards/267
5,Villager2,44,270,Wetha,0.10%,https://yugioh-fm-db.pages.dev/cards/270
5,Villager2,45,455,Barrel Rock,0.05%,https://yugioh-fm-db.pages.dev/cards/455
5,Villager2,46,478,Insect Soldiers of the Sky,0.44%,https://yugioh-fm-db.pages.dev/cards/478
5,Villager2,47,429,Goddess of Whim,0.88%,https://yugioh-fm-db.pages.dev/cards/429
5,Villager2,48,477,Alinsection,0.88%,https://yugioh-fm-db.pages.dev/cards/477
5,Villager2,49,583,Weather Report,0.05%,https://yugioh-fm-db.pages.dev/cards/583
5,Villager2,50,605,Liquid Beast,1.37%,https://yugioh-fm-db.pages.dev/cards/605
5,Villager2,51,116,Nightmare Scorpion,0.78%,https://yugioh-fm-db.pages.dev/cards/116
5,Villager2,52,139,Blue-eyed Silver Zombie,2.15%,https://yugioh-fm-db.pages.dev/cards/139
5,Villager2,53,146,Temple of Skulls,0.05%,https://yugioh-fm-db.pages.dev/cards/146
5,Villager2,54,153,Dokuroizo the Grim Reaper,0.05%,https://yugioh-fm-db.pages.dev/cards/153
5,Villager2,55,189,Fusionist,0.98%,https://yugioh-fm-db.pages.dev/cards/189
5,Villager2,56,195,Doron,0.49%,https://yugioh-fm-db.pages.dev/cards/195
5,Villager2,57,199,Penguin Knight,1.76%,https://yugioh-fm-db.pages.dev/cards/199
5,Villager2,58,205,Dorover,1.56%,https://yugioh-fm-db.pages.dev/cards/205
5,Villager2,59,206,Twin Long Rods #1,1.95%,https://yugioh-fm-db.pages.dev/cards/206
5,Villager2,60,218,Two-mouth Darkruler,0.78%,https://yugioh-fm-db.pages.dev/cards/218
5,Villager2,61,226,Skull Stalker,0.78%,https://yugioh-fm-db.pages.dev/cards/226
5,Villager2,62,239,Vishwar Randi,0.78%,https://yugioh-fm-db.pages.dev/cards/239
5,Villager2,63,243,Water Element,1.95%,https://yugioh-fm-db.pages.dev/cards/243
5,Villager2,64,244,Dissolverock,0.98%,https://yugioh-fm-db.pages.dev/cards/244
5,Villager2,65,247,Root Water,0.78%,https://yugioh-fm-db.pages.dev/cards/247
5,Villager2,66,266,Princess of Tsurugi,0.78%,https://yugioh-fm-db.pages.dev/cards/266
5,Villager2,67,271,Megirus Light,0.78%,https://yugioh-fm-db.pages.dev/cards/271
5,Villager2,68,298,Wicked Dragon with the Ersatz Head,0.39%,https://yugioh-fm-db.pages.dev/cards/298
5,Villager2,69,510,Laughing Flower,0.44%,https://yugioh-fm-db.pages.dev/cards/510
5,Villager2,70,538,Niwatori,0.78%,https://yugioh-fm-db.pages.dev/cards/538
5,Villager2,71,544,Dharma Cannon,0.44%,https://yugioh-fm-db.pages.dev/cards/544
5,Villager2,72,569,Drooling Lizard,0.78%,https://yugioh-fm-db.pages.dev/cards/569
5,Villager2,73,640,Acid Crawler,0.93%,https://yugioh-fm-db.pages.dev/cards/640
5,Villager2,74,481,Burglar,0.88%,https://yugioh-fm-db.pages.dev/cards/481
5,Villager2,75,534,Minar,0.93%,https://yugioh-fm-db.pages.dev/cards/534
5,Villager2,76,592,Muse-A,0.63%,https://yugioh-fm-db.pages.dev/cards/592
5,Villager2,77,606,Twin Long Rods #2,2.00%,https://yugioh-fm-db.pages.dev/cards/606
5,Villager2,78,610,Electric Lizard,2.00%,https://yugioh-fm-db.pages.dev/cards/610
5,Villager2,79,615,Armored Starfish,0.05%,https://yugioh-fm-db.pages.dev/cards/615
5,Villager2,80,8,Mushroom Man,0.49%,https://yugioh-fm-db.pages.dev/cards/8
5,Villager2,81,28,Rock Ogre Grotto #1,0.05%,https://yugioh-fm-db.pages.dev/cards/28
5,Villager2,82,75,Man-eating Plant,0.49%,https://yugioh-fm-db.pages.dev/cards/75
5,Villager2,83,107,Kageningen,0.49%,https://yugioh-fm-db.pages.dev/cards/107
5,Villager2,84,113,Dark Gray,0.78%,https://yugioh-fm-db.pages.dev/cards/113
5,Villager2,85,129,Nemuriko,0.78%,https://yugioh-fm-db.pages.dev/cards/129
5,Villager2,86,143,Necrolancer the Timelord,0.78%,https://yugioh-fm-db.pages.dev/cards/143
5,Villager2,87,148,The Shadow Who Controls the Dark,0.78%,https://yugioh-fm-db.pages.dev/cards/148
5,Villager2,88,155,Larvas,0.49%,https://yugioh-fm-db.pages.dev/cards/155
5,Villager2,89,158,Man Eater,0.49%,https://yugioh-fm-db.pages.dev/cards/158
5,Villager2,90,176,Fire Eye,0.49%,https://yugioh-fm-db.pages.dev/cards/176
5,Villager2,91,177,Monsturtle,0.98%,https://yugioh-fm-db.pages.dev/cards/177
5,Villager2,92,180,Arlownay,0.49%,https://yugioh-fm-db.pages.dev/cards/180
5,Villager2,93,188,Synchar,0.78%,https://yugioh-fm-db.pages.dev/cards/188
5,Villager2,94,222,Midnight Fiend,0.39%,https://yugioh-fm-db.pages.dev/cards/222
5,Villager2,95,238,Yashinoki,0.39%,https://yugioh-fm-db.pages.dev/cards/238
5,Villager2,96,253,Angelwitch,0.39%,https://yugioh-fm-db.pages.dev/cards/253
5,Villager2,97,257,Stone Armadiller,0.05%,https://yugioh-fm-db.pages.dev/cards/257
5,Villager2,98,265,The Furious Sea King,1.56%,https://yugioh-fm-db.pages.dev/cards/265
5,Villager2,99,282,Mystical Sheep #2,0.39%,https://yugioh-fm-db.pages.dev/cards/282
5,Villager2,100,300,Kurama,0.93%,https://yugioh-fm-db.pages.dev/cards/300
5,Villager2,101,417,Blast Juggler,0.78%,https://yugioh-fm-db.pages.dev/cards/417
5,Villager2,102,463,Electric Snake,1.71%,https://yugioh-fm-db.pages.dev/cards/463
5,Villager2,103,479,Cockroach Knight,0.78%,https://yugioh-fm-db.pages.dev/cards/479
5,Villager2,104,505,Prisman,0.93%,https://yugioh-fm-db.pages.dev/cards/505
5,Villager2,105,536,Mechaleon,0.44%,https://yugioh-fm-db.pages.dev/cards/536
5,Villager2,106,556,The Wandering Doomed,0.93%,https://yugioh-fm-db.pages.dev/cards/556
5,Villager2,107,585,Mechanical Snail,0.44%,https://yugioh-fm-db.pages.dev/cards/585
5,Villager2,108,590,Beaked Snake,0.78%,https://yugioh-fm-db.pages.dev/cards/590
5,Villager2,109,421,Cyber Commander,0.63%,https://yugioh-fm-db.pages.dev/cards/421
5,Villager2,110,490,Needle Ball,0.63%,https://yugioh-fm-db.pages.dev/cards/490
5,Villager2,111,537,Mega Thunderball,0.29%,https://yugioh-fm-db.pages.dev/cards/537
5,Villager2,112,602,Penguin Soldier,0.05%,https://yugioh-fm-db.pages.dev/cards/602
5,Villager2,113,604,Obese Marmot of Nefariousness,0.88%,https://yugioh-fm-db.pages.dev/cards/604
5,Villager2,114,100,Battle Warrior,0.78%,https://yugioh-fm-db.pages.dev/cards/100
5,Villager2,115,108,Graveyard and the Hand of Invitation,2.15%,https://yugioh-fm-db.pages.dev/cards/108
5,Villager2,116,134,Mystical Capture Chain,0.49%,https://yugioh-fm-db.pages.dev/cards/134
5,Villager2,117,144,Djinn the Watcher of the Wind,0.98%,https://yugioh-fm-db.pages.dev/cards/144
5,Villager2,118,145,The Bewitching Phantom Thief,0.49%,https://yugioh-fm-db.pages.dev/cards/145
